,RSI
2020-04-23,52.2251
2020-04-22,52.0354
2020-04-21,52.1890
2020-04-20,52.1534
2020-04-17,52.3498
2020-04-16,52.2760
2020-04-15,52.1261
2020-04-14,52.1165
2020-04-13,51.1765
2020-04-09,51.1444
2020-04-08,50.6877
2020-04-07,51.2095
2020-04-06,50.3665
2020-04-03,50.3353
2020-04-02,50.6397
2020-04-01,51.1093
2020-03-31,51.8843
2020-03-30,51.3131
2020-03-27,51.6413
2020-03-26,50.9323
2020-03-25,51.0695
2020-03-24,51.2363
2020-03-23,50.2001
2020-03-20,51.3102
2020-03-19,51.3315
2020-03-18,50.7988
2020-03-17,51.0866
2020-03-16,50.0244
2020-03-13,51.4634
2020-03-12,51.0725
2020-03-11,53.0896
2020-03-10,52.9521
2020-03-09,52.5263
2020-03-06,54.0490
2020-03-05,55.2018
2020-03-04,55.1624
2020-03-03,55.6595
2020-03-02,55.1038
2020-02-28,53.8036
2020-02-27,54.7092
2020-02-26,55.2029
2020-02-25,55.7203
2020-02-24,55.0988
2020-02-21,56.7328
2020-02-20,57.2614
2020-02-19,57.3370
2020-02-18,57.1868
2020-02-14,57.0577
2020-02-13,56.7198
2020-02-12,56.5825
2020-02-11,56.6503
2020-02-10,56.3604
2020-02-07,56.4314
2020-02-06,56.3375
2020-02-05,57.2885
2020-02-04,56.8940
2020-02-03,56.4706
2020-01-31,56.5499
2020-01-30,56.2258
2020-01-29,55.1759
2020-01-28,54.8069
2020-01-27,54.2754
2020-01-24,55.3099
2020-01-23,55.2149
2020-01-22,55.5143
2020-01-21,55.2127
2020-01-17,55.1188
2020-01-16,54.8507
2020-01-15,54.6077
2020-01-14,54.7433
2020-01-13,54.6525
2020-01-10,54.5538
2020-01-09,54.3465
2020-01-08,54.1799
2020-01-07,54.0984
2020-01-06,53.6063
2020-01-03,53.7283
2020-01-02,53.6091
2019-12-31,53.3285
2019-12-30,53.7458
2019-12-27,53.8738
2019-12-26,53.6709
2019-12-24,53.6181
2019-12-23,53.5661
2019-12-20,53.4115
2019-12-19,53.2234
2019-12-18,53.2221
2019-12-17,53.3974
2019-12-16,53.0544
2019-12-13,52.5168
2019-12-12,52.5664
2019-12-11,52.5441
2019-12-10,52.8188
2019-12-09,52.9406
2019-12-06,53.1564
2019-12-05,53.0408
2019-12-04,53.3767
2019-12-03,53.0070
2019-12-02,53.7894
2019-11-29,53.6662
2019-11-27,53.5776
2019-11-26,53.6818
